date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:08:52	56710/56710	---M--	200	added ('OK')	image/png	etag:%229c7b2e454d92b92045e51eb4e2049f9f%22	https://static.npmjs.com/attachments/cjy7ggchh0237eh74m9znpj4r-gak-in-the-box.max.png	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/attachments/cjy7ggchh0237eh74m9znpj4r-gak-in-the-box.max.png	(from https://www.npmjs.com/products/enterprise)
22:08:53	123942/123942	---M--	200	added ('OK')	image/png	etag:%22e9710ec5efa6f1e32a91baac673be22f%22	https://static.npmjs.com/attachments/cjy7ggkpn002ocw74m8esdfcd-security-and-compliance-desktop.max.png	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/attachments/cjy7ggkpn002ocw74m8esdfcd-security-and-compliance-desktop.max.png	(from https://www.npmjs.com/products/enterprise)
22:08:54	98236/98236	---M--	200	added ('OK')	image/png	etag:%22d370d9be1bd30aedccb157b914a9cc12%22	https://static.npmjs.com/attachments/cjy7ggnyx01yghh74qni2dp33-insight-desktop.max.png	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/attachments/cjy7ggnyx01yghh74qni2dp33-insight-desktop.max.png	(from https://www.npmjs.com/products/enterprise)
22:08:55	101733/101733	---M--	200	added ('OK')	image/png	etag:%222971b5c29adaa85087e81d795b4e5aa6%22	https://static.npmjs.com/attachments/cjy7ggkgb024geh74fkkxgguk-collab-desktop.max.png	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/attachments/cjy7ggkgb024geh74fkkxgguk-collab-desktop.max.png	(from https://www.npmjs.com/products/enterprise)
22:08:56	33271/33271	---M--	200	added ('OK')	image/png	etag:%2251b7712c920143636aeb13393233e413%22	https://static.npmjs.com/attachments/cjy7ggby6020cfy743unnymmr-npm-ahmad-nasri.max.png	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/attachments/cjy7ggby6020cfy743unnymmr-npm-ahmad-nasri.max.png	(from https://www.npmjs.com/products/enterprise)
22:08:56	20/20	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2024%20Feb%202020%2021:08:56%20GMT	https://www.npmjs.com/jobs	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/jobs	(from https://www.npmjs.com/products/enterprise)
22:08:57	64019/64019	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:08:57%20GMT	https://www.npmjs.com/signup/common-passwords	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/signup/common-passwords.html	(from https://www.npmjs.com/signup)
22:09:00	57337/57337	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:00%20GMT	https://www.npmjs.com/policies/privacy	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/policies/privacy.html	(from https://www.npmjs.com/signup)
22:09:00	4037/4037	---MCZ	200	added ('OK')	application/javascript	etag:W/%2217772f90675f6ab3942e8b9ded8ac6c9%22	https://static.npmjs.com/auth/signup.68cfa4d0bfdc739e80af.js	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/auth/signup.68cfa4d0bfdc739e80af.js	(from https://www.npmjs.com/signup)
22:09:00	921/921	---M--	200	added ('OK')	image/png	etag:%2297ce287600f35d9d5f2ed500630bb0ad%22	https://static.npmjs.com/97ce287600f35d9d5f2ed500630bb0ad.png	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/97ce287600f35d9d5f2ed500630bb0ad.png	(from https://www.npmjs.com/login)
22:09:01	4767/4767	---M--	200	added ('OK')	image/png	etag:%22a39ceb9e9ad640f4de8eee094063d890%22	https://static.npmjs.com/a39ceb9e9ad640f4de8eee094063d890.png	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/a39ceb9e9ad640f4de8eee094063d890.png	(from https://www.npmjs.com/login)
22:09:01	2753/2753	---M--	200	added ('OK')	image/png	etag:%22ecc2a793db0bd5966246e970f9c9ff5e%22	https://static.npmjs.com/ecc2a793db0bd5966246e970f9c9ff5e.png	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/ecc2a793db0bd5966246e970f9c9ff5e.png	(from https://www.npmjs.com/login)
22:09:01	3451/3451	---M--	200	added ('OK')	image/png	etag:%226bf09f9948c3044dbb2c7ed8b85098dc%22	https://static.npmjs.com/6bf09f9948c3044dbb2c7ed8b85098dc.png	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/6bf09f9948c3044dbb2c7ed8b85098dc.png	(from https://www.npmjs.com/login)
22:09:01	40672/40672	---M--	200	added ('OK')	image/png	etag:%22c9e19250d48d66f0e9c70c9b3991bbdb%22	https://static.npmjs.com/c9e19250d48d66f0e9c70c9b3991bbdb.png	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/c9e19250d48d66f0e9c70c9b3991bbdb.png	(from https://www.npmjs.com/login)
22:09:03	15222/15222	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:02%20GMT	https://www.npmjs.com/forgot	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/forgot.html	(from https://www.npmjs.com/login)
22:09:03	9846/9846	---MCZ	200	added ('OK')	application/javascript	etag:W/%222fd9feab0f4dee41f33bcda55c0028e0%22	https://static.npmjs.com/auth/login.e68147826af84a4146fd.js	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/auth/login.e68147826af84a4146fd.js	(from https://www.npmjs.com/login)
22:09:05	31879/31879	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:05%20GMT	https://www.npmjs.com/resources	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/resources.html	(from https://www.npmjs.com/resources/)
22:09:06	53528/53528	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:06%20GMT	https://www.npmjs.com/advisories?page=0&perPage=20	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories2639.html	(from https://www.npmjs.com/advisories)
22:09:07	52555/52555	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:07%20GMT	https://www.npmjs.com/advisories?page=1&perPage=20	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisoriesbeb0.html	(from https://www.npmjs.com/advisories)
22:09:09	53555/53555	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:09%20GMT	https://www.npmjs.com/advisories?page=2&perPage=20	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories9464.html	(from https://www.npmjs.com/advisories)
22:09:10	44416/44416	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:10%20GMT	https://www.npmjs.com/advisories?page=66&perPage=20	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisoriescaf3.html	(from https://www.npmjs.com/advisories)
22:09:11	25258/25258	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:11%20GMT	https://www.npmjs.com/advisories/1484	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1484.html	(from https://www.npmjs.com/advisories)
22:09:12	25294/25294	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:12%20GMT	https://www.npmjs.com/advisories/1483	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1483.html	(from https://www.npmjs.com/advisories)
22:09:13	25127/25127	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:13%20GMT	https://www.npmjs.com/advisories/1482	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1482.html	(from https://www.npmjs.com/advisories)
22:09:14	25239/25239	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:15%20GMT	https://www.npmjs.com/advisories/1481	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1481.html	(from https://www.npmjs.com/advisories)
22:09:16	25412/25412	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:16%20GMT	https://www.npmjs.com/advisories/1480	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1480.html	(from https://www.npmjs.com/advisories)
22:09:17	25602/25602	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:17%20GMT	https://www.npmjs.com/advisories/1479	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1479.html	(from https://www.npmjs.com/advisories)
22:09:18	25830/25830	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:18%20GMT	https://www.npmjs.com/advisories/1478	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1478.html	(from https://www.npmjs.com/advisories)
22:09:19	25443/25443	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:19%20GMT	https://www.npmjs.com/advisories/1477	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1477.html	(from https://www.npmjs.com/advisories)
22:09:20	25550/25550	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:20%20GMT	https://www.npmjs.com/advisories/1476	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1476.html	(from https://www.npmjs.com/advisories)
22:09:21	25609/25609	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:21%20GMT	https://www.npmjs.com/advisories/1475	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1475.html	(from https://www.npmjs.com/advisories)
22:09:22	25442/25442	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:22%20GMT	https://www.npmjs.com/advisories/1474	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1474.html	(from https://www.npmjs.com/advisories)
22:09:23	25385/25385	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:23%20GMT	https://www.npmjs.com/advisories/1473	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1473.html	(from https://www.npmjs.com/advisories)
22:09:25	25630/25630	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:25%20GMT	https://www.npmjs.com/advisories/1472	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1472.html	(from https://www.npmjs.com/advisories)
22:09:26	25219/25219	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:26%20GMT	https://www.npmjs.com/advisories/1471	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1471.html	(from https://www.npmjs.com/advisories)
22:09:27	24970/24970	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:27%20GMT	https://www.npmjs.com/advisories/1470	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1470.html	(from https://www.npmjs.com/advisories)
22:09:28	26577/26577	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:28%20GMT	https://www.npmjs.com/advisories/1469	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1469.html	(from https://www.npmjs.com/advisories)
22:09:29	25922/25922	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:29%20GMT	https://www.npmjs.com/advisories/1468	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1468.html	(from https://www.npmjs.com/advisories)
22:09:30	24989/24989	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:30%20GMT	https://www.npmjs.com/advisories/1467	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1467.html	(from https://www.npmjs.com/advisories)
22:09:31	25492/25492	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:31%20GMT	https://www.npmjs.com/advisories/1464	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1464.html	(from https://www.npmjs.com/advisories)
22:09:32	25217/25217	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:32%20GMT	https://www.npmjs.com/advisories/1463	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/advisories/1463.html	(from https://www.npmjs.com/advisories)
22:09:32	20/20	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2024%20Feb%202020%2021:09:32%20GMT	https://www.npmjs.com/jobs	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/jobs	(from https://www.npmjs.com/advisories)
22:09:34	19856/19856	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a9d0b91570d266353a84b3680b3e5dc5%22	https://static.npmjs.com/advisories/list.b1f2cc72bd843231361f.js	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/advisories/list.b1f2cc72bd843231361f.js	(from https://www.npmjs.com/advisories)
22:09:34	3904/3904	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:34%20GMT	https://www.npmjs.com/cdn-cgi/l/email-protection	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/cdn-cgi/l/email-protection.html	(from https://www.npmjs.com/support)
22:09:35	16460/16460	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:35%20GMT	https://www.npmjs.com/login?next=/support	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/loginbeb7.html	(from https://www.npmjs.com/support)
22:09:37	33539/33539	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:37%20GMT	https://www.npmjs.com/policies/security	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/policies/security.html	(from https://www.npmjs.com/support)
22:09:37	20/20	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2024%20Feb%202020%2021:09:37%20GMT	https://www.npmjs.com/jobs	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/jobs	(from https://www.npmjs.com/support)
22:09:38	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e4d0ade-4d7%22	https://www.npmjs.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.npmjs.com/support)
22:09:39	7135/7135	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e69f671c70c6fc9cd1f10e2e7adb6be5%22	https://static.npmjs.com/contact/contact.71b66c93031ae46a8ec7.js	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/contact/contact.71b66c93031ae46a8ec7.js	(from https://www.npmjs.com/support)
22:09:39	20/20	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2024%20Feb%202020%2021:09:39%20GMT	https://www.npmjs.com/jobs	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/jobs	(from https://www.npmjs.com/about)
22:09:40	20003/20003	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202020%2021:09:40%20GMT	https://www.npmjs.com/{}	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/{}	(from https://www.npmjs.com/events)
22:09:40	20/20	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2024%20Feb%202020%2021:09:40%20GMT	https://www.npmjs.com/jobs	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/jobs	(from https://www.npmjs.com/events)
22:09:41	20/20	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2024%20Feb%202020%2021:09:41%20GMT	https://www.npmjs.com/jobs	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/jobs	(from https://www.npmjs.com/press)
22:09:46	143249/143249	---M--	200	added ('OK')	application/javascript	etag:%226465dd4a8331265e6629cd069e03504c%22	http://s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js	C:/Users/Luken/Desktop/npm%20copia/npm/s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js	(from https://www.npmjs.com/npm-weekly)
22:09:46	20/20	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2024%20Feb%202020%2021:09:41%20GMT	https://www.npmjs.com/jobs	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/jobs	(from https://www.npmjs.com/npm-weekly)
22:09:48	21859/21859	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:48%20GMT	https://www.npmjs.com/policies	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/policies.html	(from https://www.npmjs.com/policies/)
22:09:49	19945/19945	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202020%2021:09:49%20GMT	https://www.npmjs.com/policies/{}	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/policies/{}	(from https://www.npmjs.com/policies/terms)
22:09:51	45671/45671	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:51%20GMT	https://www.npmjs.com/policies/open-source-terms	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/policies/open-source-terms.html	(from https://www.npmjs.com/policies/terms)
22:09:53	26558/26558	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:53%20GMT	https://www.npmjs.com/policies/dmca	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/policies/dmca.html	(from https://www.npmjs.com/policies/terms)
22:09:55	29530/29530	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:55%20GMT	https://www.npmjs.com/policies/disputes	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/policies/disputes.html	(from https://www.npmjs.com/policies/terms)
22:09:57	26824/26824	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:09:57%20GMT	https://www.npmjs.com/policies/trademark	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/policies/trademark.html	(from https://www.npmjs.com/policies/terms)
22:09:59	24869/24869	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:10:00%20GMT	https://www.npmjs.com/policies/private-terms	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/policies/private-terms.html	(from https://www.npmjs.com/policies/terms)
22:10:01	21803/21803	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:10:01%20GMT	https://www.npmjs.com/policies/solo-plan	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/policies/solo-plan.html	(from https://www.npmjs.com/policies/terms)
22:10:03	22150/22150	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:10:03%20GMT	https://www.npmjs.com/policies/orgs-plan	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/policies/orgs-plan.html	(from https://www.npmjs.com/policies/terms)
22:10:04	20/20	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2024%20Feb%202020%2021:10:04%20GMT	https://www.npmjs.com/jobs	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/jobs	(from https://www.npmjs.com/policies/terms)
22:10:05	19948/19948	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202020%2021:10:05%20GMT	https://www.npmjs.com/policies/minicssextractbug.a5806130b76245a22a27.js	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/policies/minicssextractbug.a5806130b76245a22a27.js	(from https://www.npmjs.com/policies/terms)
22:10:05	20/20	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2024%20Feb%202020%2021:10:05%20GMT	https://www.npmjs.com/jobs	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/jobs	(from https://www.npmjs.com/policies/conduct)
22:10:06	17686/17686	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:10:06%20GMT	https://www.npmjs.com/signup?next=%2Forg%2Fcreate	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/signupb20f.html	(from https://www.npmjs.com/login?next=/org/create)
22:10:08	17709/17709	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:10:07%20GMT	https://www.npmjs.com/signup?next=%2Fsettings%2F~%2Fbilling	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/signupfe8a.html	(from https://www.npmjs.com/login?next=/settings/~/billing)
22:10:09	19955/19955	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202020%2021:10:09%20GMT	https://www.npmjs.com/signup/minicssextractbug.a5806130b76245a22a27.js	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/signup/minicssextractbug.a5806130b76245a22a27.js	(from https://www.npmjs.com/signup/common-passwords)
22:10:10	1879/1879	---MCZ	200	added ('OK')	application/javascript	etag:W/%229a6e7d8e4417674d4e9d0f82c23162ab%22	https://static.npmjs.com/auth/common-passwords.399d78f3e26a8d6613d9.js	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/auth/common-passwords.399d78f3e26a8d6613d9.js	(from https://www.npmjs.com/signup/common-passwords)
22:10:10	199892/199892	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:10:10%20GMT	https://www.npmjs.com/package/npm	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/package/npm.html	(from https://www.npmjs.com/policies/privacy)
22:10:10	91621/91621	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:10:10%20GMT	https://www.npmjs.com/package/npx	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/package/npx.html	(from https://www.npmjs.com/policies/privacy)
22:10:12	20/20	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2024%20Feb%202020%2021:10:11%20GMT	https://www.npmjs.com/enterprise	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/enterprise	(from https://www.npmjs.com/policies/privacy)
22:10:14	20/20	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2024%20Feb%202020%2021:10:13%20GMT	https://www.npmjs.com/features	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/features	(from https://www.npmjs.com/policies/privacy)
22:10:16	25866/25866	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:10:16%20GMT	https://www.npmjs.com/products/orgs	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/products/orgs.html	(from https://www.npmjs.com/policies/privacy)
22:10:17	63627/63627	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:10:17%20GMT	https://www.npmjs.com/~kemitchell	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/_kemitchell.html	(from https://www.npmjs.com/policies/privacy)
22:10:19	25862/25862	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:10:19%20GMT	https://www.npmjs.com/policies/unpublish	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/policies/unpublish.html	(from https://www.npmjs.com/policies/privacy)
22:10:19	20/20	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2024%20Feb%202020%2021:10:19%20GMT	https://www.npmjs.com/jobs	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/jobs	(from https://www.npmjs.com/policies/privacy)
22:10:20	3038/3038	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b724585c2b93dfec5a984649b04d0cc1%22	https://static.npmjs.com/auth/forgot.59a8ee8d0881ed753f25.js	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/auth/forgot.59a8ee8d0881ed753f25.js	(from https://www.npmjs.com/forgot)
22:10:22	34893/34893	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2021:10:22%20GMT	https://www.npmjs.com/npm/state-of-javascript-frameworks-2017-part-1	C:/Users/Luken/Desktop/npm%20copia/npm/www.npmjs.com/npm/state-of-javascript-frameworks-2017-part-1.html	(from https://www.npmjs.com/resources)
22:10:23	97138/97138	---M--	200	added ('OK')	image/png	etag:%22861badc80036d3c1cf67c617e5084b75%22	https://static.npmjs.com/attachments/cjsdtion300l6ph74v5gm4y6p-reports.full.png	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/attachments/cjsdtion300l6ph74v5gm4y6p-reports.full.png	(from https://www.npmjs.com/resources)
22:10:24	189006/189006	---M--	200	added ('OK')	image/png	etag:%2213dfbc8f9df928794b4b664597326c84%22	https://static.npm.red/attachments/cjsdnywkj003fp3behygxpbj6-npm-future-js.full.png	C:/Users/Luken/Desktop/npm%20copia/npm/static.npm.red/attachments/cjsdnywkj003fp3behygxpbj6-npm-future-js.full.png	(from https://www.npmjs.com/resources)
22:10:25	113070/113070	---M--	200	added ('OK')	image/png	etag:%221dad6b4fb14c7317c1e41dd47fe02833%22	https://static.npmjs.com/attachments/cjsdtiopg1uppu674nrxg9583-open-source.full.png	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/attachments/cjsdtiopg1uppu674nrxg9583-open-source.full.png	(from https://www.npmjs.com/resources)
22:10:28	116856/116856	---M--	200	added ('OK')	image/png	etag:%22244285d545278c31bf6e1eceb913cdf3%22	https://static.npmjs.com/attachments/cjsdtiork1uv0r174s9evdnvb-security.full.png	C:/Users/Luken/Desktop/npm%20copia/npm/static.npmjs.com/attachments/cjsdtiork1uv0r174s9evdnvb-security.full.html	(from https://www.npmjs.com/resources)
